,region,sub-region,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27
401,Elko County,Nevada,100.0,99.22,106.75,107.38,134.9,122.15,98.02,119.51,101.78,103.94,108.59,128.81,123.01,109.31,104.48,103.62,110.51,134.21,141.71,153.06,106.95,103.39,103.79,101.24,107.87,132.46,156.77,116.32,113.56,116.09,127.64,132.49,160.47,140.36,112.53,132.09,120.2,120.05,131.05,162.97,158.83,121.57,117.98,118.5,124.42,131.63,152.8,152.46,122.61,124.33,128.84,130.68,139.53,152.14,149.24,135.19,126.0,128.41,121.03,143.92,177.68,169.09,125.4,126.75,134.62,138.84,142.23,136.25,130.68,106.32,104.37,98.02,89.54,93.71,133.38,103.27,86.56,90.35,99.63,91.99,94.28,101.64,94.63,74.72,85.64,88.28,89.66,103.59,110.37,99.89,73.43,99.83,95.0,99.77,103.71,114.42,113.9,105.23,99.2,106.87,105.14,123.76,130.71,134.1,106.12,108.1,120.86,123.36,126.06,158.03,149.81,134.99,128.04,133.7,139.04,150.76,178.05,168.95,131.86,0.0,0.0,148.06,153.49,196.32,202.59,167.42,166.5,165.7,173.69,202.53,221.63,231.92,185.78,194.57,175.38,193.71
402,Ellis County,Texas,100.0,108.58,105.725,120.725,131.17000000000002,135.07,107.465,122.65,106.625,97.42500000000001,110.86500000000001,136.745,129.485,103.59,103.935,92.3,103.88499999999999,110.665,137.045,129.865,95.98,99.965,98.425,95.74000000000001,113.19,136.195,133.835,104.675,103.46000000000001,111.60499999999999,109.62,122.66499999999999,161.2,147.245,121.135,122.41499999999999,112.375,114.03999999999999,119.2,154.03500000000003,152.35500000000002,110.14500000000001,111.33000000000001,108.255,117.68,133.47,176.52,172.93,128.055,117.5,120.89500000000001,113.86500000000001,129.03,176.245,185.76,130.33,127.315,132.035,137.44,139.62,164.14499999999998,159.645,123.775,123.74000000000001,120.32499999999999,111.345,103.22999999999999,102.6,91.9,70.12,78.78999999999999,76.725,80.32,75.55000000000001,83.22,73.50999999999999,61.695,64.535,72.705,69.745,70.16,73.94,65.155,55.41,70.24000000000001,71.465,74.295,74.83500000000001,89.82,75.545,52.065,71.275,73.92,80.00999999999999,83.85499999999999,91.725,88.16,73.77000000000001,86.095,88.66499999999999,85.80000000000001,89.70500000000001,105.875,97.37,86.2,91.255,93.47,97.695,103.85,123.00999999999999,116.91499999999999,95.745,103.69,108.095,110.945,112.555,136.22,133.5,94.405,0.0,0.0,114.205,131.115,147.875,136.18,124.11000000000001,133.05,140.515,138.63,150.57999999999998,189.885,168.14499999999998,129.675,130.425,146.265,147.27499999999998
403,Elmore County,Idaho,100.0,101.745,108.2,115.41,148.465,138.965,108.985,116.08500000000001,98.12,103.36,107.305,138.64499999999998,143.31,106.715,106.88499999999999,105.27000000000001,107.875,111.305,150.38,142.60500000000002,101.295,100.77000000000001,110.465,104.89,111.265,146.985,134.45,112.325,108.03,110.275,113.815,133.23000000000002,179.695,169.75,123.14000000000001,132.01,117.88499999999999,121.41499999999999,138.89,169.12,170.83499999999998,132.45,119.38,117.44999999999999,123.815,140.94,180.26,181.095,136.84,118.61,120.65,119.35,148.78,185.46499999999997,190.82999999999998,143.095,132.45499999999998,130.815,130.885,139.05,168.01,176.495,128.825,120.3,116.625,126.91,124.4,147.485,148.635,106.055,102.57,105.245,109.275,104.065,113.04,115.38,85.385,89.86500000000001,90.925,96.385,95.115,105.61,106.50999999999999,75.94,87.475,90.14,85.89,100.655,116.78999999999999,103.535,60.19499999999999,92.39500000000001,95.875,103.4,110.095,136.935,139.3,92.265,110.87,112.53,109.13,106.94,143.605,158.075,117.545,122.9,121.27,115.47,127.715,167.97500000000002,173.26,150.47,136.815,140.20999999999998,132.455,151.635,175.385,183.965,159.31,0.0,0.0,156.87,161.94,205.10000000000002,214.95999999999998,169.575,164.38,167.41,169.09,192.66500000000002,251.68,249.98000000000002,205.7,221.27,176.035,175.46
404,Emanuel County,Georgia,100.0,101.45,97.89,110.39,152.02,137.4,97.1,128.82,101.39,91.72,100.66,138.85,121.09,95.53,105.56,95.41,87.37,120.97,129.91,120.73,101.45,102.66,97.89,97.64,96.44,142.6,109.43,108.94,107.19,100.97,116.56,129.97,179.46,138.49,113.35,131.84,109.79,106.34,116.44,143.32,146.34,116.74,101.09,109.91,118.55,127.98,156.19,163.75,120.66,104.11,102.6,96.92,125.62,178.97,149.12,114.98,113.17,126.59,121.63,143.75,183.32,152.51,118.43,105.14,98.67,105.98,107.67,111.6,110.63,71.3,88.88,85.02,77.95,100.54,122.36,98.79,73.29,84.71,79.4,83.26,83.81,100.36,62.18,52.27,72.75,71.12,77.64,84.53,93.05,79.64,46.47,71.36,88.1,87.37,93.11,125.44,100.12,62.05,92.81,98.61,101.03,89.18,124.29,114.8,91.78,96.07,99.21,109.73,109.18,142.24,137.76,106.4,119.4,115.47,119.94,130.94,146.16,166.89,115.77,0.0,0.0,135.35,145.5,182.78,160.54,135.83,143.5,123.69,127.55,154.8,219.94,186.95,160.54,153.6,138.25,133.78
405,Emmet County,Michigan,100.0,111.83,111.83,103.72,165.43,177.77,148.96,139.98,110.77,100.04,99.56,156.08,176.78,120.88,108.51,93.68,100.22,117.27,144.98,168.53,119.28,115.37,103.72,107.48,114.06,149.25,169.15,124.46,111.57,110.77,110.15,122.75,208.94,249.76,205.91,170.46,116.36,117.71,129.72,182.62,228.15,176.96,126.18,108.91,109.13,113.91,153.23,192.15,137.24,116.36,117.16,113.98,121.69,157.25,167.21,125.74,107.41,125.48,101.68,106.57,129.43,115.22,88.76,82.48,72.98,74.55,71.27,72.91,62.43,54.8,74.88,51.48,51.11,48.56,60.79,45.89,36.95,54.18,51.52,58.53,60.02,75.83,46.55,52.03,54.29,53.96,64.07,56.52,64.77,63.02,29.76,51.48,48.89,63.82,60.31,75.68,65.75,49.18,64.07,59.88,72.62,76.78,78.46,76.05,69.77,75.79,86.71,86.93,86.56,115.63,98.17,86.31,101.53,103.58,120.15,108.58,125.81,121.29,83.5,0.0,0.0,138.48,134.9,164.07,162.14,110.92,131.98,152.21,182.0,192.63,248.48,242.72,215.08,175.47,181.23,183.86
406,Erath County,Texas,100.0,100.61,96.98,108.47,137.38,132.11,97.96,110.19,108.75,95.19,109.38,135.81,126.51,98.88,97.37,97.66,97.24,100.8,139.65,120.58,91.4,105.0,103.22,85.26,107.46,135.6,125.85,100.71,102.75,101.34,101.22,116.57,148.71,135.75,114.77,117.81,106.2,102.21,109.86,149.47,134.48,111.48,107.11,120.32,119.32,127.86,155.63,143.63,113.36,116.34,107.18,103.27,121.65,160.25,128.34,101.62,112.22,105.77,114.19,114.09,124.49,104.26,85.7,83.97,83.15,82.04,76.91,81.76,73.35,58.2,69.14,66.55,69.49,64.15,74.14,65.87,55.39,59.15,65.47,63.88,65.69,70.57,63.66,51.0,58.82,62.16,64.65,69.35,76.11,58.26,47.33,68.3,71.84,77.02,82.66,85.7,79.79,68.41,77.15,78.59,77.53,87.55,95.49,86.63,69.06,79.44,81.65,91.93,94.79,109.86,98.65,86.79,93.56,95.07,95.69,101.04,118.28,96.8,77.28,0.0,0.0,112.1,115.54,133.94,120.41,110.74,114.08,108.37,113.32,124.92,152.57,135.87,99.55,106.08,114.75,123.23
407,Erie County,New York,100.0,103.20666666666666,103.65666666666665,104.86666666666667,132.14666666666668,107.83,92.33333333333333,103.50666666666666,97.36000000000001,99.10000000000001,104.25999999999999,126.98,128.63333333333333,92.93,95.57000000000001,97.75666666666666,99.37333333333333,104.49000000000001,130.5533333333333,135.01666666666668,88.42999999999999,99.50999999999999,100.23666666666666,98.21999999999998,99.30333333333333,116.19333333333333,137.82333333333332,105.99,98.19000000000001,105.13333333333333,106.63333333333333,108.41000000000001,146.98,142.02333333333334,110.89666666666666,115.71,110.24000000000001,111.48666666666666,114.30666666666666,139.13333333333333,143.87666666666667,109.16333333333334,103.63999999999999,105.82333333333334,111.14,97.21666666666665,135.70333333333335,140.54666666666665,109.97333333333331,108.38666666666667,113.21,115.32,120.5,142.22,153.26666666666668,118.83333333333333,115.36333333333333,111.13666666666666,112.94333333333333,110.82000000000001,123.65666666666668,112.82000000000001,81.91666666666667,87.63666666666667,78.86999999999999,75.44666666666666,73.57000000000001,76.24666666666667,62.68333333333334,49.96333333333333,53.11666666666667,52.916666666666664,55.39666666666667,58.99,64.15666666666667,53.38666666666666,47.94,53.26666666666667,55.85666666666666,59.69333333333333,60.00666666666666,68.55666666666667,66.31333333333333,47.906666666666666,61.529999999999994,61.99,63.26666666666667,61.79666666666666,68.75333333333333,67.52666666666667,40.24,58.38,65.03666666666668,68.13666666666667,69.43666666666667,71.82666666666665,75.42999999999999,59.92333333333334,74.68,67.89666666666666,73.10000000000001,75.44666666666666,87.53333333333335,85.86333333333334,58.32333333333333,78.67333333333335,83.84666666666668,79.56333333333333,81.47333333333333,97.36,101.90666666666668,87.10000000000001,87.66333333333334,91.69333333333333,93.24333333333334,97.17666666666666,108.11,104.45666666666666,78.52333333333333,0.0,0.0,110.31666666666668,106.84666666666668,123.7,134.94,96.20666666666666,108.24000000000001,123.08333333333333,129.63666666666668,136.31333333333336,152.0633333333333,158.79666666666665,135.29999999999998,123.77000000000002,138.91,138.98333333333332
408,Escambia County,Alabama,100.0,125.295,104.465,112.225,151.36,121.5,96.285,117.66999999999999,101.315,103.225,117.025,129.66500000000002,117.82,86.65,99.795,101.285,95.66,113.255,136.06,124.97,94.035,102.89500000000001,105.61,99.50999999999999,105.07499999999999,136.365,116.35,96.64,108.62,108.515,112.93,132.66,165.29500000000002,137.53,106.855,123.41499999999999,114.435,113.475,126.495,166.35,155.89499999999998,118.56,117.86500000000001,118.935,129.965,135.75,164.82,151.845,119.445,112.61,120.12,110.375,128.765,165.59,158.60500000000002,125.39,130.055,122.75,129.26,142.10500000000002,157.82,158.09,132.31,126.4,116.265,106.275,110.33500000000001,113.325,91.81,64.98,76.38999999999999,77.535,77.9,80.34,90.36,78.87,61.05,73.00999999999999,66.655,74.385,73.355,75.955,60.980000000000004,49.42,65.28,69.68,67.215,77.44,79.59,70.125,43.135,74.205,76.00999999999999,77.46000000000001,82.225,95.74000000000001,80.555,61.18000000000001,84.23,85.675,85.065,74.66499999999999,105.58,91.09,72.185,86.485,88.02000000000001,85.125,109.89,129.57,109.985,97.505,109.66499999999999,110.14,122.86500000000001,136.555,153.16,136.855,112.87,0.0,0.0,130.68,147.65,172.79,163.89,132.885,131.095,134.98000000000002,139.58499999999998,166.095,220.12,192.375,147.625,168.325,151.24,144.65
409,Essex County,New Jersey,100.0,100.18666666666667,100.61666666666666,101.22333333333334,135.10999999999999,125.72333333333334,112.24666666666667,114.14999999999999,96.20333333333333,97.99333333333334,107.86333333333334,129.53,125.83,101.64666666666669,90.05999999999999,93.33,99.65333333333332,103.40333333333332,126.94,144.54,101.58333333333333,92.45333333333333,95.91333333333334,97.03333333333332,102.39999999999999,123.00333333333333,134.00333333333333,119.23,100.60000000000001,98.57333333333334,103.97666666666667,111.72666666666667,155.2,160.04666666666665,136.17666666666665,131.03333333333333,115.96333333333332,118.70666666666666,127.5,148.02,146.00666666666666,117.07333333333334,99.08333333333333,95.81,101.58,107.65666666666668,131.43666666666667,138.38333333333333,115.93,98.42666666666668,100.85000000000001,102.76333333333332,110.61000000000001,133.63666666666666,137.06,119.49333333333334,109.04,102.42666666666666,101.05,98.53666666666668,109.54,100.42666666666666,79.03333333333333,68.38333333333334,60.99333333333333,62.48,56.06333333333333,61.45333333333334,60.15333333333333,44.13666666666666,44.5,44.343333333333334,43.74666666666667,46.81666666666667,53.72,49.656666666666666,34.559999999999995,44.05666666666667,43.79999999999999,46.0,43.526666666666664,47.36000000000001,50.053333333333335,39.64333333333333,48.43666666666667,49.49,44.56333333333333,44.23333333333333,51.35,52.02666666666667,37.03666666666667,39.806666666666665,49.70333333333334,52.75666666666667,51.70666666666667,57.830000000000005,54.35333333333333,53.13333333333333,52.88333333333333,49.78666666666667,54.373333333333335,58.406666666666666,62.12,72.85000000000001,45.73666666666667,49.97,62.27,62.17333333333334,56.76666666666666,65.57333333333334,80.98666666666668,67.31333333333333,62.9,69.10666666666667,68.25333333333333,71.01,75.68666666666667,73.36333333333333,62.903333333333336,0.0,0.0,82.11666666666666,86.39333333333333,92.08333333333333,107.06666666666666,81.3,81.7,88.24333333333334,96.45666666666666,104.40666666666668,126.41000000000001,126.49333333333334,119.53000000000002,101.44666666666667,100.46,105.52333333333333
410,Etowah County,Alabama,100.0,96.27,99.83,107.26,126.7,114.71,88.17,106.86,101.58,99.09,98.25,119.46,119.54,85.06,94.83,96.47,97.46,108.13,122.8,121.75,86.78,100.14,99.26,94.44,101.83,120.64,121.38,90.68,96.28,101.39,102.99,124.65,149.87,142.45,95.66,116.06,109.2,114.12,108.03,135.95,144.16,101.7,99.02,113.57,112.74,127.54,147.66,148.31,110.92,103.45,110.53,111.72,116.36,148.76,157.58,111.89,123.64,113.56,115.03,119.64,131.46,138.74,91.73,100.7,95.59,92.68,95.99,98.48,88.27,61.68,70.19,78.85,82.63,83.77,94.64,85.91,63.64,83.26,69.13,80.74,82.36,93.29,70.47,50.58,75.38,73.91,78.62,82.56,94.96,81.87,47.21,86.71,94.35,105.04,98.13,111.07,98.01,64.98,95.37,99.45,102.22,92.16,117.38,110.83,86.5,101.12,106.01,98.76,113.69,130.93,128.55,98.84,111.69,112.66,122.15,127.2,128.92,142.02,98.45,0.0,0.0,131.98,144.5,160.25,156.19,113.28,133.97,142.13,145.13,156.1,175.87,168.14,130.09,127.92,139.44,138.6
411,Evangeline Parish,Louisiana,100.0,110.91,119.34,120.52,140.45,131.96,90.27,116.8,127.89,103.3,115.39,138.8,157.9,85.02,103.66,113.44,113.92,117.22,140.98,150.12,82.31,106.9,108.73,111.44,128.3,140.98,150.35,101.36,112.79,120.58,118.04,134.96,158.43,164.62,99.88,122.41,125.65,125.41,131.6,192.57,270.7,142.69,258.96,222.88,153.13,150.65,167.81,154.95,119.1,121.64,124.06,116.39,140.21,178.89,161.97,119.99,127.59,127.59,133.43,135.55,150.06,146.46,101.18,117.16,108.37,110.44,105.48,110.44,91.1,65.92,77.48,81.25,84.38,92.57,96.34,96.7,64.45,84.02,88.03,81.9,83.55,98.47,77.54,67.75,83.31,89.62,87.5,106.72,84.96,87.03,56.25,99.29,105.78,109.08,115.04,110.55,96.11,79.13,112.56,121.29,112.97,117.16,146.99,129.48,103.36,121.88,126.18,110.97,133.67,164.27,132.08,101.47,139.62,153.01,139.68,149.94,149.65,143.57,109.14,0.0,0.0,141.86,148.05,188.27,144.75,119.1,159.67,168.51,173.11,193.1,221.05,174.53,128.77,137.44,160.61,171.52
412,Fairbanks North Star Borough,Alaska,100.0,104.15,105.55,106.98,121.53,125.8,100.77,102.96,103.61,102.85,102.76,122.21,131.06,90.71,105.89,107.63,103.16,107.68,130.77,136.8,92.51,104.99,109.05,102.4,113.24,139.39,142.42,107.54,106.91,107.95,105.76,114.19,144.87,153.46,119.73,120.99,118.35,110.45,117.02,134.16,143.42,113.58,113.79,112.34,114.04,128.71,144.65,159.78,114.88,109.95,111.43,111.91,119.47,140.09,140.91,120.99,125.3,125.87,123.75,123.19,132.1,120.67,89.79,95.61,87.18,77.06,80.41,82.27,75.93,61.59,58.33,71.81,62.98,78.08,79.26,64.49,50.31,68.77,68.04,67.91,70.04,74.89,65.01,55.48,63.67,66.48,68.62,73.58,77.41,76.37,56.58,75.58,79.12,87.74,90.63,90.78,85.28,70.47,86.02,84.39,91.5,89.83,105.72,105.72,84.23,91.64,92.75,92.39,105.68,120.23,126.97,95.9,108.68,115.57,113.76,114.08,127.86,135.51,111.61,0.0,0.0,130.5,134.45,156.5,162.01,123.55,143.68,137.02,142.21,153.88,176.29,178.39,138.33,117.26,151.29,149.36
413,Fairfax City,Virginia,100.0,110.49,108.88,104.8,113.2,87.53,84.45,96.82,107.29,113.51,110.97,117.53,112.47,79.98,100.21,108.39,100.04,112.46,114.47,121.44,76.48,95.18,99.79,100.18,96.92,111.71,113.57,85.41,101.26,104.52,109.79,116.87,130.61,112.45,86.68,103.69,107.06,111.23,111.24,126.09,118.88,86.72,97.21,103.65,109.92,111.77,126.82,126.36,82.63,106.18,111.05,108.11,115.82,122.55,117.02,81.1,100.19,102.08,103.78,95.94,96.36,80.56,55.35,69.1,63.13,58.8,55.38,58.57,50.15,36.54,42.77,45.75,40.39,47.03,49.99,38.71,31.17,45.35,37.21,37.9,39.94,45.64,38.21,28.0,40.0,41.35,40.92,41.22,45.53,42.56,24.63,37.32,42.8,44.06,44.4,47.76,43.47,35.58,49.56,44.79,48.18,46.85,51.12,47.35,34.61,47.05,44.88,50.66,45.28,60.73,56.6,40.4,51.41,53.39,50.69,57.74,62.3,60.54,49.14,0.0,0.0,63.72,62.86,74.51,67.66,48.02,63.34,65.09,69.35,70.32,76.08,73.31,57.72,55.47,71.82,71.34
414,Fairfax County,Virginia,100.0,109.43,110.14,109.99,118.97,89.54,86.23,93.61,101.19,104.44,106.95,115.11,112.06,82.85,98.32,101.98,100.76,102.89,116.75,112.22,80.55,94.13,101.42,99.02,100.3,109.48,113.33,87.32,98.59,104.82,106.72,111.29,131.86,117.68,93.01,104.17,103.64,106.86,107.81,122.06,121.84,91.55,97.3,103.75,110.71,114.11,126.6,121.4,89.06,106.02,114.21,109.51,113.07,126.28,127.35,93.98,106.81,107.1,106.45,99.17,102.43,86.88,60.3,73.74,68.0,62.4,62.07,65.65,55.45,42.98,45.82,49.46,43.65,51.43,56.14,45.42,39.94,49.03,42.2,43.61,45.02,50.78,43.7,36.6,44.83,44.61,47.61,46.02,51.22,48.33,32.3,41.64,46.93,49.21,50.1,56.52,50.78,44.6,50.82,49.9,54.33,51.95,56.62,56.18,40.23,52.34,51.48,57.47,50.24,65.81,65.3,46.4,59.89,58.32,57.58,65.46,69.69,68.42,58.26,0.0,0.0,69.52,71.75,86.25,81.73,62.08,69.8,74.73,76.67,78.91,86.98,88.32,70.11,71.95,81.61,83.73
415,Fairfield County,Ohio,100.0,102.58,103.46333333333332,109.88,141.01666666666665,119.75,101.01,113.97666666666667,104.09666666666665,101.40666666666665,113.16333333333334,130.40333333333334,129.6,97.94,98.25999999999999,98.93666666666667,100.24333333333334,108.86666666666667,130.08333333333334,131.24,95.63000000000001,100.93,101.84999999999998,98.52,104.14666666666666,128.21,125.89666666666666,106.73333333333333,101.56,105.45333333333333,107.92666666666666,118.66666666666667,151.25666666666666,137.91,108.41333333333334,118.81,105.60000000000001,110.58999999999999,115.82666666666665,144.61333333333334,148.29,113.71666666666665,104.47000000000001,107.80333333333333,112.51333333333332,119.88333333333333,150.92333333333335,154.35999999999999,120.12333333333333,109.14333333333333,112.64666666666666,115.93666666666667,124.09333333333332,158.22333333333333,169.59333333333333,122.01999999999998,119.60000000000001,113.58333333333333,116.53000000000002,117.51,133.05666666666667,125.89333333333332,97.80333333333334,91.58999999999999,87.39999999999999,85.67666666666666,84.23333333333333,100.20333333333333,88.25,63.06,63.01666666666666,61.85999999999999,67.57333333333334,74.09666666666668,78.38666666666667,71.02666666666666,63.36666666666667,64.33,63.77666666666667,65.91333333333333,70.64,77.67,76.37666666666668,57.910000000000004,68.96000000000001,66.46666666666667,66.83666666666666,67.29666666666667,78.93666666666667,76.50333333333333,47.82333333333333,68.17999999999999,72.29333333333334,76.16000000000001,80.01666666666667,87.66666666666667,87.39333333333333,65.25000000000001,78.34,78.90666666666667,83.04,79.04666666666667,100.24666666666667,102.39999999999999,71.94666666666666,85.59333333333332,90.24000000000001,84.78,87.81333333333333,107.16000000000001,118.63333333333333,94.38333333333333,97.89333333333333,97.04666666666667,100.16000000000001,106.39666666666666,120.24000000000001,128.82333333333335,97.50333333333333,0.0,0.0,116.22666666666665,118.59666666666665,140.04,152.20333333333335,117.98666666666668,112.88333333333333,111.25333333333333,117.04666666666667,128.09666666666666,158.81666666666666,157.17,127.97999999999998,127.69666666666667,135.5,130.45333333333335
416,Falls Church City,Virginia,100.0,107.85,116.84,107.5,129.88,98.43,87.99,106.48,99.33,105.65,104.4,127.84,133.77,90.89,101.3,106.95,113.11,112.92,127.92,130.66,85.24,98.31,111.07,102.94,106.71,121.52,130.59,95.56,98.0,109.46,108.68,117.51,139.03,127.09,101.02,109.19,100.94,116.84,113.03,125.8,133.18,93.8,100.31,106.24,109.62,114.17,138.56,137.18,93.72,107.97,112.72,115.0,117.59,133.73,140.36,95.56,114.76,114.76,109.11,110.99,103.14,89.71,60.62,72.56,62.31,56.38,58.62,66.94,53.63,38.28,40.95,49.2,41.93,49.35,52.77,47.59,39.46,47.47,40.6,43.15,48.21,54.89,45.03,36.04,46.8,44.33,47.7,49.63,55.12,55.01,31.13,41.34,54.22,54.61,48.37,59.05,56.85,40.09,52.26,47.23,57.52,53.91,61.01,61.37,45.27,48.02,51.59,57.4,49.04,72.87,67.73,42.6,58.93,57.75,57.36,67.65,77.66,70.48,58.03,0.0,0.0,74.56,79.27,96.35,79.35,55.05,66.2,71.42,70.55,81.31,83.51,85.83,68.67,65.02,75.46,82.18
417,Falls County,Texas,100.0,106.32,95.57,118.68,164.42,141.14,116.63,132.07,93.57,88.17,114.9,169.01,158.59,135.37,97.3,90.82,98.49,142.87,156.64,149.57,120.03,97.73,96.54,93.57,113.55,158.75,150.43,142.6,94.76,94.49,97.3,115.77,175.38,151.89,146.06,131.86,98.97,102.75,116.63,186.72,164.79,137.58,131.59,130.62,114.31,146.06,195.73,173.43,133.59,117.87,114.04,103.67,132.07,223.92,200.05,168.79,141.41,154.48,151.19,172.89,199.73,166.58,150.0,110.8,105.83,98.27,96.27,102.38,92.93,70.57,74.14,76.08,64.79,69.6,90.98,87.26,61.77,75.49,74.03,62.2,66.31,73.16,54.91,60.85,72.25,81.97,78.24,83.15,95.9,66.2,58.75,82.13,84.56,75.49,86.45,92.28,92.44,69.11,82.51,79.48,73.0,90.87,115.33,99.14,86.99,99.14,91.14,94.76,103.08,131.43,127.11,102.11,114.58,101.84,105.45,127.59,141.79,125.86,105.56,0.0,0.0,115.44,122.46,151.62,123.22,118.9,115.39,123.76,131.75,145.25,199.57,189.2,119.11,140.17,118.14,138.66
418,Fannin County,Texas,100.0,108.26,102.57,107.99000000000001,157.405,169.745,148.75,135.28,105.005,96.805,109.92,137.195,152.67,112.96000000000001,104.35499999999999,94.96000000000001,103.88999999999999,110.225,144.73000000000002,160.215,109.445,109.33500000000001,97.475,91.685,106.925,145.83499999999998,127.27,124.08000000000001,108.64500000000001,99.25999999999999,105.015,120.125,180.29500000000002,208.065,162.28,149.8,119.015,116.015,116.655,172.765,191.95,132.13,116.12,109.37,113.33500000000001,134.04000000000002,163.24,175.335,135.51,112.845,114.945,118.22999999999999,128.375,176.995,204.33499999999998,143.895,136.72,140.17000000000002,143.57999999999998,136.225,152.055,172.11,140.82,139.74,127.415,130.09,127.765,125.875,125.845,91.22999999999999,85.71,86.185,97.445,97.515,96.205,92.44,70.5,67.32,70.065,78.325,78.375,82.19999999999999,68.86,59.175,78.28999999999999,74.59,81.95500000000001,91.345,99.525,72.095,54.12,81.00999999999999,78.305,91.53,97.67,103.745,103.2,74.045,91.65,100.75999999999999,91.155,99.22,129.98,123.89,101.105,108.265,105.525,106.13499999999999,121.12,156.005,180.905,158.76999999999998,133.22,131.51,133.4,152.345,162.68,199.395,154.10999999999999,0.0,0.0,155.70999999999998,162.305,211.42000000000002,230.56,194.02,168.465,162.075,167.53500000000003,191.875,243.85000000000002,295.105,243.615,213.995,180.27499999999998,182.98000000000002
419,Faulkner County,Arkansas,100.0,99.04,100.92,106.53,124.54,131.86,86.74,105.15,99.76,89.35,104.52,127.76,135.25,85.8,97.13,100.62,93.41,105.39,127.9,128.41,86.77,100.05,95.21,94.61,108.24,131.22,131.67,81.48,101.73,103.99,100.89,130.11,151.7,132.99,100.58,106.74,101.88,106.79,115.78,140.57,141.93,86.83,101.05,112.45,107.56,117.08,147.65,147.82,96.42,105.84,116.9,117.16,126.7,160.36,188.79,122.07,105.54,115.33,107.88,115.42,127.46,111.01,81.51,89.49,84.27,79.38,78.09,92.05,76.03,49.59,71.79,68.76,74.58,80.52,84.3,66.69,63.94,65.88,71.52,73.4,75.44,78.55,65.76,54.31,70.96,72.53,77.39,82.22,89.71,74.27,43.34,77.87,75.61,85.29,90.73,95.43,87.78,62.85,92.14,90.37,79.24,89.94,102.35,97.46,78.99,88.71,88.75,97.17,103.79,121.56,107.14,80.86,101.27,103.66,106.58,109.56,123.95,118.6,80.44,0.0,0.0,117.4,119.4,130.04,117.11,100.42,124.34,127.63,131.93,137.74,148.06,136.38,101.88,106.02,125.88,130.79
420,Fauquier County,Virginia,100.0,108.44,109.16,109.5,132.05,91.46,101.77,111.19,98.78,101.19,101.8,126.21,123.76,99.54,100.83,104.76,106.14,99.89,125.34,122.52,94.58,97.65,99.14,101.18,96.38,129.58,122.77,104.27,96.97,99.31,106.68,111.06,148.86,156.16,119.56,127.38,105.79,119.87,116.6,142.32,146.96,118.63,108.9,99.78,109.42,118.4,140.89,142.28,118.2,110.71,119.83,117.6,122.2,161.38,155.45,132.27,116.21,117.09,114.11,118.99,135.09,127.78,95.2,97.49,95.61,91.43,93.36,110.3,91.63,72.96,69.86,75.68,69.35,76.76,86.57,74.37,76.68,78.12,69.43,69.29,71.83,77.71,76.49,66.9,72.96,70.42,77.74,78.1,81.83,85.34,51.31,68.12,79.55,83.63,87.54,93.5,81.76,77.72,77.86,83.35,91.26,82.71,93.57,94.33,67.0,85.12,89.17,101.0,80.65,109.6,124.87,79.37,94.88,92.86,94.72,113.41,109.84,114.7,101.68,0.0,0.0,110.6,122.47,140.73,154.57,116.06,110.27,119.86,139.06,126.17,139.41,166.78,136.19,138.97,134.52,127.51
