,fips,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28
2834,51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0,3.0,7.0,7.0,7.0,9.0,9.0,13.0,10.0,14.0,11.0,15.0,11.0,16.0,11.0,20.0,11.0,23.0,12.0,33.0,22.0,33.0,25.0,69.0,68.0,69.0,68.0,103.0,98.0,127.0,98.0,148.0,98.0,148.0,153.0,194.0,154.0,212.0,199.0,212.0,205.0,214.0,205.0,233.0,206.0,237.0,205.0,238.0,207.0,238.0,215.0
2835,51031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0
2836,51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0,4.0,2.0,4.0,3.0,6.0,5.0,6.0,7.0,6.0,8.0,9.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,13.0,14.0,18.0,14.0,17.0,15.0,19.0,16.0,20.0,17.0,21.0,17.0,21.0,17.0,22.0,19.0,23.0,19.0,23.0,19.0,25.0,20.0,25.0,20.0,26.0,21.0,28.0,25.0,30.0,26.0
2837,51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,8.0,3.0,9.0,4.0,11.0,8.0,11.0,10.0,15.0,11.0,17.0,16.0,18.0,16.0,23.0,17.0,25.0,20.0,28.0,21.0,29.0,35.0,29.0,37.0,29.0,45.0,32.0,52.0,34.0,54.0
2838,51036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,6.0,3.0,6.0,3.0,6.0,4.0,7.0,4.0,7.0,4.0,7.0,5.0,7.0,5.0,8.0,5.0,8.0,5.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0,9.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,12.0,11.0,13.0,11.0,14.0,11.0,16.0,11.0,16.0,11.0,16.0,11.0
2839,51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0,8.0,1.0,9.0,2.0,9.0,2.0,9.0,3.0,8.0,3.0,8.0,3.0,8.0,3.0,8.0,3.0,11.0,3.0,12.0,4.0,15.0,4.0,15.0,4.0,19.0,4.0,19.0
2840,51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,15.0,28.0,31.0,42.0,47.0,59.0,49.0,59.0,69.0,76.0,82.0,97.0,106.0,103.0,108.0,133.0,121.0,146.0,145.0,165.0,146.0,185.0,161.0,195.0,207.0,216.0,224.0,233.0,224.0,264.0,237.0,294.0,263.0,330.0,271.0,330.0,316.0,365.0,342.0,399.0,366.0,421.0,368.0,469.0,393.0,516.0,430.0,548.0,440.0,562.0,481.0,619.0,513.0,639.0,554.0,639.0,561.0,652.0,611.0,720.0
2841,51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,11.0,10.0,11.0,11.0,11.0,12.0,12.0
2842,51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0
2843,51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,5.0,1.0,6.0,2.0,6.0,2.0,7.0,3.0,10.0,4.0,13.0,6.0,14.0,10.0,15.0,14.0,18.0,21.0,22.0,29.0,36.0,37.0,47.0,43.0,52.0,51.0,62.0,64.0,65.0,76.0,86.0,91.0,100.0,96.0,105.0,104.0,113.0,126.0,127.0,137.0,139.0,152.0,168.0,161.0,182.0,183.0,191.0,197.0,255.0,239.0,287.0,268.0,306.0,288.0,326.0,312.0,333.0,323.0
2844,51049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,5.0,8.0,4.0,8.0,4.0,8.0,4.0,9.0,4.0,9.0,4.0,12.0,6.0,12.0,6.0,17.0,6.0,17.0,8.0,17.0,8.0,17.0,9.0,17.0,10.0,21.0,11.0,21.0
2845,51051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,8.0,4.0,8.0,6.0,9.0,6.0,9.0,7.0,9.0,9.0,9.0,14.0,11.0,14.0,11.0,14.0,11.0,16.0,12.0,18.0,12.0,21.0,15.0,21.0,15.0,23.0,22.0,25.0,22.0,25.0,23.0,25.0,23.0,32.0,29.0,39.0
2847,51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,6.0,10.0,7.0,10.0,8.0,10.0,12.0,11.0,13.0,13.0,16.0,13.0,17.0,14.0,17.0,14.0,21.0,14.0,22.0,14.0,27.0,16.0,28.0,16.0,27.0,19.0
2848,51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0,5.0,1.0,9.0,1.0,9.0,3.0,11.0,5.0,11.0,11.0,20.0,23.0,23.0,53.0,26.0,98.0,58.0,130.0,94.0,150.0,138.0,190.0,182.0,205.0,221.0,267.0,265.0,305.0,385.0,392.0,554.0,454.0,710.0,497.0,801.0,574.0,902.0,731.0,1078.0,847.0,1230.0,1026.0,1336.0,1198.0,1547.0,1342.0,1660.0,1618.0,1830.0,1781.0,2116.0,1930.0,2410.0,2205.0,2629.0,2387.0,2658.0,2680.0,2930.0,2962.0,3238.0,3232.0,3434.0,3517.0,3642.0,3744.0,3899.0,3944.0,4076.0,4087.0,4493.0,4241.0,4704.0,4285.0,5197.0,4642.0,5427.0,5076.0
2849,51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,6.0,4.0,7.0,11.0,6.0,14.0,9.0,16.0,9.0,19.0,9.0,20.0,12.0,23.0,13.0,26.0,15.0,34.0,22.0,42.0,31.0,49.0,38.0,58.0,47.0,62.0,49.0,79.0,49.0,84.0,56.0,91.0,57.0,92.0,61.0,107.0,65.0,115.0,65.0,125.0,75.0,130.0,81.0,132.0,91.0,152.0,99.0,162.0,105.0,164.0,118.0,167.0,133.0,169.0,134.0
2850,51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,3.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,6.0,,6.0,
2851,51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,4.0,1.0,6.0,3.0,6.0,6.0,10.0,5.0,14.0,7.0,16.0,24.0,38.0,26.0,38.0,28.0,38.0,30.0,38.0,31.0,41.0,31.0,41.0,31.0,42.0,31.0,42.0,31.0,43.0,33.0,43.0,33.0,43.0,33.0,45.0,33.0,46.0,33.0,46.0,32.0,47.0,32.0,47.0,34.0,47.0,35.0,47.0,35.0,48.0,36.0,48.0,36.0,49.0,38.0,49.0,39.0
2852,51067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,5.0,4.0,6.0,4.0,6.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,7.0,10.0,7.0,12.0,7.0,12.0,7.0,13.0,8.0,13.0,8.0,14.0,9.0,14.0,9.0,14.0,10.0,15.0,11.0,16.0,12.0,16.0,14.0,16.0,14.0,16.0,14.0,16.0,14.0,16.0,14.0,17.0,15.0,17.0,16.0,18.0,17.0,18.0
2853,51069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,2.0,10.0,5.0,11.0,9.0,15.0,12.0,19.0,24.0,22.0,32.0,30.0,33.0,32.0,34.0,37.0,36.0,36.0,40.0,41.0,40.0,41.0,42.0,44.0,43.0,44.0,49.0,44.0,51.0,46.0,55.0,50.0,65.0,50.0,71.0,55.0,77.0,67.0,80.0,70.0,92.0,72.0,94.0,81.0,101.0,90.0,105.0,104.0,107.0,110.0,113.0,121.0,124.0,125.0,130.0,132.0,139.0,133.0,163.0,156.0
2854,51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0
2855,51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,6.0,6.0,9.0,7.0,9.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,12.0,10.0,13.0,10.0,14.0,10.0,15.0,12.0,14.0,12.0,15.0,12.0,15.0,12.0,15.0,12.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,13.0,17.0,13.0,17.0,13.0,17.0,13.0,17.0,13.0
2856,51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,7.0,8.0,9.0,13.0,11.0,13.0,13.0,13.0,19.0,19.0,20.0,20.0,21.0,31.0,24.0,31.0,27.0,35.0,28.0,35.0,34.0,35.0,35.0,37.0,37.0,37.0,39.0,39.0,39.0,40.0,40.0,40.0,41.0,40.0,41.0,40.0,41.0,40.0,42.0,40.0,46.0,40.0,47.0,40.0,48.0,40.0,48.0,41.0,48.0,42.0,48.0,45.0,48.0,46.0,47.0
2857,51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,11.0,4.0,12.0,6.0,12.0,7.0,13.0,8.0,13.0,8.0,14.0,8.0,16.0,8.0,18.0,12.0,19.0,13.0,19.0
2858,51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,7.0,9.0,7.0,12.0,7.0,12.0,7.0,13.0,7.0,14.0,7.0,15.0,8.0,17.0,10.0,18.0
2859,51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,6.0,2.0,8.0,7.0,9.0,7.0,11.0,7.0,11.0,10.0,13.0,11.0,19.0,11.0,19.0,11.0,25.0,11.0,27.0,12.0,27.0,12.0,27.0,14.0,27.0,16.0,28.0,16.0,28.0,18.0,29.0,19.0,30.0,19.0,31.0,19.0,31.0,19.0,35.0,20.0,35.0,20.0,35.0,20.0,35.0,22.0,36.0,27.0
2860,51083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,2.0,6.0,4.0,8.0,4.0,9.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,9.0,11.0,11.0,11.0,11.0,13.0,12.0,15.0,12.0,15.0,12.0,15.0,14.0,15.0,14.0,15.0,14.0,15.0,14.0,16.0,14.0,16.0
2861,51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,,3.0,,3.0,0.0,4.0,1.0,5.0,1.0,7.0,5.0,7.0,5.0,8.0,11.0,11.0,18.0,13.0,25.0,13.0,26.0,26.0,27.0,34.0,36.0,43.0,41.0,50.0,43.0,54.0,45.0,55.0,48.0,57.0,51.0,58.0,55.0,63.0,69.0,64.0,73.0,68.0,77.0,76.0,78.0,77.0,86.0,84.0,87.0,87.0,96.0,102.0,106.0,109.0,111.0,114.0,118.0,120.0,124.0,122.0,130.0,122.0,153.0,148.0,161.0,155.0
2862,51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,9.0,5.0,15.0,6.0,22.0,9.0,31.0,13.0,49.0,29.0,58.0,54.0,120.0,74.0,133.0,134.0,157.0,162.0,180.0,188.0,191.0,206.0,226.0,227.0,270.0,262.0,297.0,287.0,311.0,310.0,374.0,344.0,385.0,379.0,413.0,404.0,431.0,415.0,461.0,437.0,489.0,465.0,499.0,486.0,514.0,511.0,521.0,533.0,534.0,549.0,557.0,589.0,585.0,613.0,613.0,639.0,633.0,666.0,655.0,684.0,691.0,720.0,726.0,766.0,780.0,799.0,825.0
2863,51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,2.0,11.0,3.0,12.0,4.0,12.0,4.0,12.0,7.0,12.0,7.0,12.0,8.0,12.0,9.0,13.0,9.0,16.0,11.0,17.0,11.0,19.0,15.0,21.0,22.0,24.0,26.0,27.0,32.0,31.0,36.0,41.0,43.0,49.0,46.0
2864,51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
